gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Neuron
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC063BC3DDE	0.0	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC092659F65	0.0	0.0
ITGAL	P20701	True	ITAL_HUMAN	aLb2 complex	CPI-SC08923F7F7	0.0	0.0
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC096929DB0	0.07	0.05
ITGAV	P06756	True	ITAV_HUMAN	aVb1 complex	CPI-SC067AD890A	0.07	0.05
ITGAV	P06756	True	ITAV_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.008	0.048
ITGB5	P18084	True	ITB5_HUMAN	aVb5 complex	CPI-SC0847A64D2	0.008	0.048
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS00A8596B5	0.001	0.001
CD96	P40200	False	TACT_HUMAN		CPI-SS0B84DAE3D	0.001	0.0
CD226	Q15762	False	CD226_HUMAN		CPI-SS0A8627ED6	0.002	0.002
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	1.16	0.532
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	0.05	0.057
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	0.129	0.022
CD44	P16070	False	CD44_HUMAN		CPI-SS03DA2A820	0.004	0.003
CD44	P16070	False	CD44_HUMAN		CPI-SS03722104E	0.004	0.003
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.004	0.001
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D9366D11	0.004	0.001
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D4CA5D92	0.004	0.001
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS066347638	0.004	0.001
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D95D41D6	0.004	0.001
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS01F67987A	0.067	0.139
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0755A26DD	0.067	0.139
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0F2C6A4D4	0.067	0.139
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS03189F5F6	0.067	0.139
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS06B86672A	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0F6A7A4DF	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS02FEAF02E	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0DC322B61	0.527	0.863
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0348DB5E3	0.527	0.863
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.019	0.127
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.019	0.127
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0E134097C	0.019	0.127
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS076D8A297	0.019	0.127
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS00E68BB92	0.019	0.127
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BF3ED143	0.019	0.127
FGFRL1	Q8N441	False	FGRL1_HUMAN		CPI-SS0CB6968B9	0.006	0.014
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS068C742A1	0.138	0.006
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS085EE60B1	0.138	0.006
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0FB37E079	0.138	0.006
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0D46E2B45	0.138	0.006
TGFBR3	Q03167	False	TGBR3_HUMAN		CPI-SS0178F5C45	0.138	0.006
CR2	P20023	False	CR2_HUMAN		CPI-SS000568A0E	0.0	0.006
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS087B53ABF	0.175	0.036
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS055E061C9	0.047	0.032
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02904BE32	0.047	0.032
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02CF96625	0.047	0.032
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS033CB0BB2	0.047	0.032
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS08F13AD5C	0.001	0.002
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08CC8F9D3	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS046B3C139	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0288D901D	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS05EAF93CC	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08109C435	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0D35E69F6	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0C99F8D96	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS0DF85303A	0.002	0.006
BMP7	P18075	False	BMP7_HUMAN		CPI-CS08A853007	0.002	0.006
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0E1BF543E	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0EC80CA59	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0FCC00896	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS046BCFC6F	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS02C93975C	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS047EE9E03	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0CA393CC5	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS01A4D7E2F	0.0	0.0
BMP5	P22003	False	BMP5_HUMAN		CPI-CS0BEC40E19	0.0	0.0
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C16967C6	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0FFBA02F8	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS02AEFFE28	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0F6CFB979	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0EF793D6A	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0247DA882	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS076E1A639	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0921BB754	0.0	0.017
BMP6	P22004	False	BMP6_HUMAN		CPI-CS0C0D60519	0.0	0.017
INHBA	P08476	False	INHBA_HUMAN		CPI-CS091BF99D0	0.004	0.018
INHBA	P08476	False	INHBA_HUMAN		CPI-CS04DD927C9	0.004	0.018
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0533A30DC	0.004	0.018
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0C159B54D	0.004	0.018
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0924060DB	0.004	0.018
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0B79F5D68	0.004	0.018
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.005	0.008
INHBB	P09529	False	INHBB_HUMAN		CPI-CS048465560	0.005	0.008
INHBB	P09529	False	INHBB_HUMAN		CPI-CS02899BF8B	0.005	0.008
INHBB	P09529	False	INHBB_HUMAN		CPI-CS085EF890A	0.005	0.008
INHBB	P09529	False	INHBB_HUMAN		CPI-CS007ADC2D1	0.005	0.008
INHBB	P09529	False	INHBB_HUMAN		CPI-CS0A5400A6A	0.005	0.008
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.001	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.001	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.001	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.001	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.001	0.001
BMP2	P12643	False	BMP2_HUMAN		CPI-CS058910188	0.001	0.001
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.0	0.002
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.0	0.002
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.0	0.002
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.0	0.002
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.0	0.002
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E997FABD	0.0	0.002
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.106	0.12
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.008	0.007
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0384572FE	0.008	0.007
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.002	0.0
GDF1	P27539	False	GDF1_HUMAN		CPI-CS0E7C1314F	0.01	0.003
GDF10	P55107	False	GDF10_HUMAN		CPI-CS06C0EEFCB	0.001	0.008
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-CS0EB5F7B6F	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0B02DE712	1.751	0.105
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS09375CA29	1.751	0.105
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS00A953C3A	1.751	0.105
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	1.751	0.105
EGF	P01133	False	EGF_HUMAN		CPI-SS0F4D30D5A	0.002	0.001
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0E25CE362	0.01	0.003
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0055264F3	0.002	0.001
MIF	P14174	False	MIF_HUMAN		CPI-SS00EDDD458	0.198	0.16
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	0.198	0.16
GRN	P28799	False	GRN_HUMAN		CPI-SS08CA619FE	0.044	0.034
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	0.044	0.034
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	0.044	0.034
BTC	P35070	False	BTC_HUMAN		CPI-SS0A19E9C34	0.002	0.0
BTC	P35070	False	BTC_HUMAN		CPI-SS06BC4D123	0.002	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	0.084	0.044
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.084	0.044
COPA	P53621	False	COPA_HUMAN		CPI-SS04C3EC52C	0.084	0.044
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0.004	0.027
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.004	0.027
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS03098AC28	0.004	0.027
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	0.002	0.001
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.002	0.001
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.002	0.001
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	0.002	0.001
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.002	0.001
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	0.678	0.188
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.001	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.018	0.017
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS074CF011C	0.022	0.001
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	0.007	0.032
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.007	0.032
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.007	0.032
PGF	P49763	False	PLGF_HUMAN		CPI-CS073D36B1D	0.006	0.004
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0.006	0.004
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0.006	0.004
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0.006	0.004
VEGFB	P49765	False	VEGFB_HUMAN		CPI-CS077F1340A	0.027	0.028
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.027	0.028
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.027	0.028
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.027	0.028
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	0.016	0.002
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0E5D1ECCE	0.016	0.002
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	0.016	0.002
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AA769F5B	0.016	0.002
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	0.016	0.002
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.004	0.0
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.01	0.002
CCKBR	P32239	False	GASR_HUMAN		CPI-SS00AD71822	0.027	0.001
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0C090A257	0.004	0.002
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.016	0.002
IDE	P14735	False	IDE_HUMAN		CPI-SS0A3569604	0.046	0.02
IDE	P14735	False	IDE_HUMAN		CPI-SS076D8415B	0.046	0.02
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	0.131	0.092
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.131	0.092
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.036	0.007
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	0.416	0.514
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	0.416	0.514
SORT1	Q99523	False	SORT_HUMAN		CPI-SS09A36B221	0.183	0.083
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	0.183	0.083
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.183	0.083
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SS03F0B666C	0.007	0.002
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.0	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.001	0.002
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	0.001	0.002
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.004	0.036
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.015	0.002
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS00F4DDF4B	0.32	0.079
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0DBA4D668	0.022	0.02
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS07155793F	0.022	0.02
CD70	P32970	False	CD70_HUMAN		CPI-SS0AA47D179	0.0	0.001
CD70	P32970	False	CD70_HUMAN		CPI-SS0D4BF6CA3	0.0	0.001
IL1A	P01583	False	IL1A_HUMAN		CPI-CS06072FF4E	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS0AC5142FA	0.0	0.0
IL10	P22301	False	IL10_HUMAN		CPI-CS04CBDE052	0.001	0.003
IL11	P20809	False	IL11_HUMAN		CPI-CS0DDFD82E7	0.001	0.001
IL4	P05112	False	IL4_HUMAN		CPI-CS00BF6CD40	0.01	0.001
BDNF	P23560	False	BDNF_HUMAN		CPI-SS01BCB9360	0.052	0.019
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.001	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.001	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.002	0.002
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.002	0.002
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.004	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.004	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.004	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.012	0.005
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0FA326344	0.012	0.005
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.002	0.008
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.002	0.008
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0A34EE366	0.0	0.001
AMH	P03971	False	MIS_HUMAN		CPI-CS07557A266	0.001	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0F670E8BC	0.001	0.0
AMH	P03971	False	MIS_HUMAN		CPI-CS0D4BB4458	0.001	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS030EDC420	0.004	0.014
WNT1	P04628	False	WNT1_HUMAN		CPI-SS05C2D0200	0.004	0.001
WNT2	P09544	False	WNT2_HUMAN		CPI-SS09FF3A1EA	0.006	0.001
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS008700E67	0.018	0.001
DPP4	P27487	False	DPP4_HUMAN		CPI-SS04641FE5F	0.028	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F9BBC31B	0.028	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FDAB7BA8	0.028	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0D377BBBF	0.028	0.0
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS0C8A09915	0.074	0.003
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.074	0.003
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS05B60E59C	0.0	0.002
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS02CCE14A7	0.0	0.002
SCTR	P47872	False	SCTR_HUMAN		CPI-SS0098B5107	0.0	0.005
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS0133239EA	0.041	0.053
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS02928C71A	0.125	0.114
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS006C6537E	0.125	0.114
LRP1	Q07954	False	LRP1_HUMAN		CPI-SS0984C2931	0.125	0.114
CD47	Q08722	False	CD47_HUMAN		CPI-SS0339AE950	0.209	0.107
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0472C478C	0.46	0.019
PTPRK	Q15262	False	PTPRK_HUMAN		CPI-SS0CB863B46	0.46	0.019
SORL1	Q92673	False	SORL_HUMAN		CPI-SS083CBFACD	0.069	0.044
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.012	0.091
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.01	0.004
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.01	0.004
ADGRV1	Q8WXG9	False	GPR98_HUMAN		CPI-SS0CB4F2FE4	0.002	0.009
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS027E12A36	0.098	0.839
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.098	0.839
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS012AFC842	0.005	0.012
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.005	0.012
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS048604E28	0.001	0.0
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0193C3064	0.001	0.0
FZD8	Q9H461	False	FZD8_HUMAN		CPI-SS0D782F60B	0.001	0.0
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS080C0EEB8	0.002	0.009
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0B2D5BA95	0.002	0.009
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0DC5ADBF1	0.002	0.009
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0CA020C34	0.002	0.009
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0E4DE8215	0.002	0.009
FZD1	Q9UP38	False	FZD1_HUMAN		CPI-SS0D81C6C1D	0.002	0.009
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS0261EA048	0.001	0.027
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS01C2BA5C8	0.001	0.027
FZD2	Q14332	False	FZD2_HUMAN		CPI-SS02C418D99	0.001	0.027
SLAMF1	Q13291	False	SLAF1_HUMAN		CPI-SS0097929A7	0.004	0.0
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D4F593F1	0.301	0.044
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	0.301	0.044
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.301	0.044
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.301	0.044
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.301	0.044
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.301	0.044
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0C56C483F	0.018	0.023
ANTXR1	Q9H6X2	False	ANTR1_HUMAN		CPI-SS0331C5A49	0.018	0.023
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS0E7CBFD03	0.005	0.002
ROR2	Q01974	False	ROR2_HUMAN		CPI-SS00A6240B6	0.005	0.002
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS002673EFE	0.052	0.017
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS014B0FCD2	0.052	0.017
FZD3	Q9NPG1	False	FZD3_HUMAN		CPI-SS0F26BB901	0.052	0.017
ROR1	Q01973	False	ROR1_HUMAN		CPI-SS073F3FAD5	0.027	0.012
FGF5	P12034	False	FGF5_HUMAN		CPI-SS0E0BCE16F	0.018	0.001
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS039799099	0.746	0.442
FGF7	P21781	False	FGF7_HUMAN		CPI-SS07833475A	0.001	0.002
FGF9	P31371	False	FGF9_HUMAN		CPI-SS038E93B77	0.018	0.004
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0907A7598	0.018	0.004
FGF9	P31371	False	FGF9_HUMAN		CPI-SS0649EA05F	0.018	0.004
FGF9	P31371	False	FGF9_HUMAN		CPI-SS07A9A501C	0.018	0.004
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS07A0F4D73	0.001	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS01D785DBA	0.001	0.0
FGF23	Q9GZV9	False	FGF23_HUMAN		CPI-SS0883B7EE4	0.001	0.0
KL	Q9UEF7	False	KLOT_HUMAN		CPI-SS0BF490275	0.002	0.002
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS06A0B20BD	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0E63AB61E	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0EBFE1854	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS05B4EB419	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0816A4ED4	0.329	0.059
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0D1AE5C79	0.329	0.059
CD83	Q01151	False	CD83_HUMAN		CPI-SS00D9A0644	0.008	0.004
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0CC898553	0.143	0.008
PTPRR	Q15256	False	PTPRR_HUMAN		CPI-SS0658257AC	0.143	0.008
XPR1	Q9UBH6	False	XPR1_HUMAN		CPI-SS098F416C1	0.102	0.088
CD36	P16671	False	CD36_HUMAN		CPI-SS0EB136379	0.0	0.001
RYK	P34925	False	RYK_HUMAN		CPI-SS0D8972B21	0.034	0.018
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.004	0.021
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.004	0.021
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0C2561156	0.001	0.008
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.001	0.008
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.001	0.008
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.019	0.06
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.019	0.06
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	0.019	0.06
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.006	0.013
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.006	0.013
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.006	0.013
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.006	0.013
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.006	0.013
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	0.271	0.877
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.044	0.027
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	0.044	0.027
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.007	0.006
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.004	0.003
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.001	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.001	0.0
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0C412B7DE	0.0	0.0
TNFRSF10D	Q9UBN6	False	TR10D_HUMAN		CPI-SS059EEFDC6	0.002	0.001
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.038	0.058
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.382	0.007
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.382	0.007
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0830C7910	0.002	0.0
